l2m1,l2m2,memm1,memm2,interference_factor
0.2835262802650791,0.31765692982728405,0.175783861908228,0.252532345332424,4.631929046563193
0.31765692982728405,0.30598384366330866,0.252532345332424,0.1795189211496924,1.1120943952802358
0.30598384366330866,0.31765692982728405,0.1795189211496924,0.252532345332424,4.231754161331627
0.31765692982728405,0.30079068528086195,0.252532345332424,0.18369429835914253,1.1543172075933863
0.30079068528086195,0.31765692982728405,0.18369429835914253,0.252532345332424,3.7
0.31765692982728405,0.1998953130171501,0.252532345332424,0.2334562643269538,1.0374243258117777
0.1998953130171501,0.31765692982728405,0.2334562643269538,0.252532345332424,3.6220472440944884
0.31765692982728405,0.2778256831053151,0.252532345332424,0.17999482346290463,1.072851451337507
0.2778256831053151,0.31765692982728405,0.17999482346290463,0.252532345332424,4.719740454205141
0.31765692982728405,0.3262186049391878,0.252532345332424,0.18659740807543032,1.1260454002389486
0.3262186049391878,0.31765692982728405,0.18659740807543032,0.252532345332424,4.244944553163732
0.31765692982728405,0.3091834659346665,0.252532345332424,0.21507218215693732,1.2169141381536475
0.3091834659346665,0.31765692982728405,0.21507218215693732,0.252532345332424,3.245526425301706
0.31765692982728405,0.3094232866297695,0.252532345332424,0.21914551810959587,1.3044982698961936
0.3094232866297695,0.31765692982728405,0.21914551810959587,0.252532345332424,2.7259111333000496
0.31765692982728405,0.23157752154394018,0.252532345332424,0.23029388386702235,1.0513106525376463
0.23157752154394018,0.31765692982728405,0.23029388386702235,0.252532345332424,3.909813874788494
0.31765692982728405,0.2847612017125976,0.252532345332424,0.18036714674336315,1.100408639813193
0.2847612017125976,0.31765692982728405,0.18036714674336315,0.252532345332424,4.533561839474436
0.31765692982728405,0.3195028742771303,0.252532345332424,0.200185697449822,1.16573902288188
0.3195028742771303,0.31765692982728405,0.200185697449822,0.252532345332424,3.7107184018440265
0.31765692982728405,0.2936951182187792,0.252532345332424,0.22604759468768318,1.2858117326057297
0.2936951182187792,0.31765692982728405,0.22604759468768318,0.252532345332424,2.8561821003621315
0.31765692982728405,0.3134113657893187,0.252532345332424,0.23690144799144675,1.4014869888475836
0.3134113657893187,0.31765692982728405,0.23690144799144675,0.252532345332424,2.3885028427037276
0.31765692982728405,0.22225773083475886,0.252532345332424,0.16863885236305598,1.060179977502812
0.22225773083475886,0.31765692982728405,0.16863885236305598,0.252532345332424,4.121415270018622
0.31765692982728405,0.32556228006113336,0.252532345332424,0.2009469396128775,1.1334936861094407
0.32556228006113336,0.31765692982728405,0.2009469396128775,0.252532345332424,4.121744791666667
0.31765692982728405,0.3055196198836347,0.252532345332424,0.24265554996516628,1.2137797810688988
0.3055196198836347,0.31765692982728405,0.24265554996516628,0.252532345332424,3.2418803418803424
0.31765692982728405,0.29558157736564256,0.252532345332424,0.2443371144450806,1.3699127906976745
0.29558157736564256,0.31765692982728405,0.2443371144450806,0.252532345332424,2.550733496332519
0.31765692982728405,0.32829915818764677,0.252532345332424,0.23499828453835017,1.5300324675324675
0.32829915818764677,0.31765692982728405,0.23499828453835017,0.252532345332424,2.1211667913238594
0.31765692982728405,0.22351771786577818,0.252532345332424,0.17151516545887716,1.0542505592841163
0.22351771786577818,0.31765692982728405,0.17151516545887716,0.252532345332424,4.524542429284526
0.31765692982728405,0.3293259948602546,0.252532345332424,0.21094072415922085,1.1479902557856272
0.3293259948602546,0.31765692982728405,0.21094072415922085,0.252532345332424,3.962699822380106
0.31765692982728405,0.28491585460581637,0.252532345332424,0.2378657921899294,1.262558606831882
0.28491585460581637,0.31765692982728405,0.2378657921899294,0.252532345332424,3.0353488372093023
0.31765692982728405,0.3047848710079505,0.252532345332424,0.2573472438135496,1.4334600760456273
0.3047848710079505,0.31765692982728405,0.2573472438135496,0.252532345332424,2.3376184032476317
0.31765692982728405,0.3395114401722651,0.252532345332424,0.24132752470025387,1.6348655680832607
0.3395114401722651,0.31765692982728405,0.24132752470025387,0.252532345332424,1.9746621621621623
0.31765692982728405,0.24359571824072732,0.252532345332424,0.1798052076708352,1.0667798528579513
0.24359571824072732,0.31765692982728405,0.1798052076708352,0.252532345332424,4.697170241898676
0.31765692982728405,0.28968357475983014,0.252532345332424,0.2248486798365832,1.1759201497192762
0.28968357475983014,0.31765692982728405,0.2248486798365832,0.252532345332424,3.760913095714858
0.31765692982728405,0.3112406518974176,0.252532345332424,0.25633905581540295,1.3209530483531882
0.3112406518974176,0.31765692982728405,0.25633905581540295,0.252532345332424,2.714437367303609
0.31765692982728405,0.3290288077964998,0.252532345332424,0.2579536486497105,1.553998351195383
0.3290288077964998,0.31765692982728405,0.2579536486497105,0.252532345332424,2.1370399373531717
0.31765692982728405,0.31765692982728405,0.252532345332424,0.252532345332424,1.8212560386473429
0.31765692982728405,0.31765692982728405,0.252532345332424,0.252532345332424,1.8212560386473429
0.2529007125940845,0.17789464796265148,0.1884266075755311,0.2649012476670338,1.132871012482663
0.17789464796265148,0.2529007125940845,0.2649012476670338,0.1884266075755311,1.024760807937633
0.2529007125940845,0.1998953130171501,0.1884266075755311,0.2334562643269538,1.1729565167442129
0.1998953130171501,0.2529007125940845,0.2334562643269538,0.1884266075755311,1.0419970099216238
0.2529007125940845,0.23157752154394018,0.1884266075755311,0.23029388386702235,1.1942917300269038
0.23157752154394018,0.2529007125940845,0.23029388386702235,0.1884266075755311,1.1217534831787952
0.2529007125940845,0.22225773083475886,0.1884266075755311,0.16863885236305598,1.2880030276270975
0.22225773083475886,0.2529007125940845,0.16863885236305598,0.1884266075755311,1.189636637282305
0.2529007125940845,0.22351771786577818,0.1884266075755311,0.17151516545887716,1.3098980050035283
0.22351771786577818,0.2529007125940845,0.17151516545887716,0.1884266075755311,1.259203519333179
0.2529007125940845,0.24359571824072732,0.1884266075755311,0.1798052076708352,1.3396313061733254
0.24359571824072732,0.2529007125940845,0.1798052076708352,0.1884266075755311,1.2935520361990949
0.2529007125940845,0.2529007125940845,0.1884266075755311,0.1884266075755311,1.3919563735514657
0.2529007125940845,0.2529007125940845,0.1884266075755311,0.1884266075755311,1.3919563735514657
0.3312747872529191,0.17789464796265148,0.2547925937757084,0.2649012476670338,1.1186511823142578
0.17789464796265148,0.3312747872529191,0.2649012476670338,0.2547925937757084,1.452473631341035
0.3312747872529191,0.22030334467863447,0.2547925937757084,0.16254583875103357,1.194531600179292
0.22030334467863447,0.3312747872529191,0.16254583875103357,0.2547925937757084,1.9864394010735473
0.3312747872529191,0.1998953130171501,0.2547925937757084,0.2334562643269538,1.1287590004235493
0.1998953130171501,0.3312747872529191,0.2334562643269538,0.2547925937757084,1.6123378899404137
0.3312747872529191,0.2778256831053151,0.2547925937757084,0.17999482346290463,1.2439707484051659
0.2778256831053151,0.3312747872529191,0.17999482346290463,0.2547925937757084,2.2150386507378776
0.3312747872529191,0.23157752154394018,0.2547925937757084,0.23029388386702235,1.159535895576505
0.23157752154394018,0.3312747872529191,0.23029388386702235,0.2547925937757084,1.7758223178604364
0.3312747872529191,0.2847612017125976,0.2547925937757084,0.18036714674336315,1.3243332781182708
0.2847612017125976,0.3312747872529191,0.18036714674336315,0.2547925937757084,2.18682832736291
0.3312747872529191,0.22225773083475886,0.2547925937757084,0.16863885236305598,1.1860258121940366
0.22225773083475886,0.3312747872529191,0.16863885236305598,0.2547925937757084,2.0048917474408916
0.3312747872529191,0.32556228006113336,0.2547925937757084,0.2009469396128775,1.4261505529789513
0.32556228006113336,0.3312747872529191,0.2009469396128775,0.2547925937757084,2.0111181702668364
0.3312747872529191,0.22351771786577818,0.2547925937757084,0.17151516545887716,1.1963190184049082
0.22351771786577818,0.3312747872529191,0.17151516545887716,0.2547925937757084,2.0913285906556434
0.3312747872529191,0.3293259948602546,0.2547925937757084,0.21094072415922085,1.426659528907923
0.3293259948602546,0.3312747872529191,0.21094072415922085,0.2547925937757084,2.0084623694634494
0.3312747872529191,0.24359571824072732,0.2547925937757084,0.1798052076708352,1.216524650030432
0.24359571824072732,0.3312747872529191,0.1798052076708352,0.2547925937757084,2.140717628705148
0.3312747872529191,0.28968357475983014,0.2547925937757084,0.2248486798365832,1.6028468323977545
0.28968357475983014,0.3312747872529191,0.2248486798365832,0.2547925937757084,1.8823411505311687
0.3312747872529191,0.2529007125940845,0.2547925937757084,0.1884266075755311,1.2234123947972455
0.2529007125940845,0.3312747872529191,0.1884266075755311,0.2547925937757084,2.1837236659180834
0.3312747872529191,0.3312747872529191,0.2547925937757084,0.2547925937757084,1.7544437129690584
0.3312747872529191,0.3312747872529191,0.2547925937757084,0.2547925937757084,1.7418300653594774
0.3168506478044278,0.17789464796265148,0.2763587309398285,0.2649012476670338,1.053619302949062
0.17789464796265148,0.3168506478044278,0.2649012476670338,0.2763587309398285,2.1757735352205403
0.3168506478044278,0.22030334467863447,0.2763587309398285,0.16254583875103357,1.0919424096994192
0.22030334467863447,0.3168506478044278,0.16254583875103357,0.2763587309398285,2.8516966337704477
0.3168506478044278,0.2835262802650791,0.2763587309398285,0.175783861908228,1.1313792200994506
0.2835262802650791,0.3168506478044278,0.175783861908228,0.2763587309398285,2.9790841388052605
0.3168506478044278,0.1998953130171501,0.2763587309398285,0.2334562643269538,1.0660912453760791
0.1998953130171501,0.3168506478044278,0.2334562643269538,0.2763587309398285,2.4333474396953028
0.3168506478044278,0.2778256831053151,0.2763587309398285,0.17999482346290463,1.1234407484407487
0.2778256831053151,0.3168506478044278,0.17999482346290463,0.2763587309398285,3.1182192910140145
0.3168506478044278,0.3262186049391878,0.2763587309398285,0.18659740807543032,1.2198081264108356
0.3262186049391878,0.3168506478044278,0.18659740807543032,0.2763587309398285,2.7845528455284554
0.3168506478044278,0.23157752154394018,0.2763587309398285,0.23029388386702235,1.0684626791893228
0.23157752154394018,0.3168506478044278,0.23029388386702235,0.2763587309398285,2.6608705665591894
0.3168506478044278,0.2847612017125976,0.2763587309398285,0.18036714674336315,1.1750475672737157
0.2847612017125976,0.3168506478044278,0.18036714674336315,0.2763587309398285,2.995847489618724
0.3168506478044278,0.3195028742771303,0.2763587309398285,0.200185697449822,1.2923766816143498
0.3195028742771303,0.3168506478044278,0.200185697449822,0.2763587309398285,2.451522842639594
0.3168506478044278,0.22225773083475886,0.2763587309398285,0.16863885236305598,1.093046776232617
0.22225773083475886,0.3168506478044278,0.16863885236305598,0.2763587309398285,2.8713025428126624
0.3168506478044278,0.32556228006113336,0.2763587309398285,0.2009469396128775,1.2344374643061111
0.32556228006113336,0.3168506478044278,0.2009469396128775,0.2763587309398285,2.6986359761295824
0.3168506478044278,0.3055196198836347,0.2763587309398285,0.24265554996516628,1.4003887269193391
0.3055196198836347,0.3168506478044278,0.24265554996516628,0.2763587309398285,2.201392919326756
0.3168506478044278,0.22351771786577818,0.2763587309398285,0.17151516545887716,1.095539787126204
0.22351771786577818,0.3168506478044278,0.17151516545887716,0.2763587309398285,2.99559350041311
0.3168506478044278,0.3293259948602546,0.2763587309398285,0.21094072415922085,1.2479792147806006
0.3293259948602546,0.3168506478044278,0.21094072415922085,0.2763587309398285,2.661655929372465
0.3168506478044278,0.28491585460581637,0.2763587309398285,0.2378657921899294,1.1382306477093207
0.28491585460581637,0.3168506478044278,0.2378657921899294,0.2763587309398285,1.7191780821917808
0.3168506478044278,0.24359571824072732,0.2763587309398285,0.1798052076708352,1.1184993531694698
0.24359571824072732,0.3168506478044278,0.1798052076708352,0.2763587309398285,3.038978296175993
0.3168506478044278,0.28968357475983014,0.2763587309398285,0.2248486798365832,1.2843137254901964
0.28968357475983014,0.3168506478044278,0.2248486798365832,0.2763587309398285,2.5176943699731904
0.3168506478044278,0.3112406518974176,0.2763587309398285,0.25633905581540295,1.6076608404611383
0.3112406518974176,0.3168506478044278,0.25633905581540295,0.2763587309398285,1.8576098801307663
0.3168506478044278,0.2529007125940845,0.2763587309398285,0.1884266075755311,1.109314857582756
0.2529007125940845,0.3168506478044278,0.1884266075755311,0.2763587309398285,3.1531809759110567
0.3168506478044278,0.3312747872529191,0.2763587309398285,0.2547925937757084,1.3851329702018587
0.3312747872529191,0.3168506478044278,0.2547925937757084,0.2763587309398285,2.2552891396332866
0.3168506478044278,0.3168506478044278,0.2763587309398285,0.2763587309398285,1.716157205240175
0.3168506478044278,0.3168506478044278,0.2763587309398285,0.2763587309398285,1.7006294256490957
0.3357446198254836,0.17789464796265148,0.26641885984781905,0.2649012476670338,1.043207126948775
0.17789464796265148,0.3357446198254836,0.2649012476670338,0.26641885984781905,2.868212248946194
0.3357446198254836,0.22030334467863447,0.26641885984781905,0.16254583875103357,1.070873342478281
0.22030334467863447,0.3357446198254836,0.16254583875103357,0.26641885984781905,3.854193312625617
0.3357446198254836,0.2835262802650791,0.26641885984781905,0.175783861908228,1.0893023255813954
0.2835262802650791,0.3357446198254836,0.175783861908228,0.26641885984781905,4.274897680763983
0.3357446198254836,0.30598384366330866,0.26641885984781905,0.1795189211496924,1.1531265386509109
0.30598384366330866,0.3357446198254836,0.1795189211496924,0.26641885984781905,3.6620498614958454
0.3357446198254836,0.1998953130171501,0.26641885984781905,0.2334562643269538,1.0455357142857142
0.1998953130171501,0.3357446198254836,0.2334562643269538,0.26641885984781905,3.2472116334886345
0.3357446198254836,0.2778256831053151,0.26641885984781905,0.17999482346290463,1.09746954076851
0.2778256831053151,0.3357446198254836,0.17999482346290463,0.26641885984781905,4.180371352785146
0.3357446198254836,0.3262186049391878,0.26641885984781905,0.18659740807543032,1.1559723593287268
0.3262186049391878,0.3357446198254836,0.18659740807543032,0.26641885984781905,3.706921105098263
0.3357446198254836,0.3091834659346665,0.26641885984781905,0.21507218215693732,1.270065075921909
0.3091834659346665,0.3357446198254836,0.21507218215693732,0.26641885984781905,2.894951744617669
0.3357446198254836,0.23157752154394018,0.26641885984781905,0.23029388386702235,1.0592492085029401
0.23157752154394018,0.3357446198254836,0.23029388386702235,0.26641885984781905,3.535342717258262
0.3357446198254836,0.2847612017125976,0.26641885984781905,0.18036714674336315,1.1275878671160329
0.2847612017125976,0.3357446198254836,0.18036714674336315,0.26641885984781905,4.027404212128902
0.3357446198254836,0.3195028742771303,0.26641885984781905,0.200185697449822,1.2352320675105486
0.3195028742771303,0.3357446198254836,0.200185697449822,0.26641885984781905,3.159633627739614
0.3357446198254836,0.2936951182187792,0.26641885984781905,0.22604759468768318,1.3655976676384838
0.2936951182187792,0.3357446198254836,0.22604759468768318,0.26641885984781905,2.534894398530762
0.3357446198254836,0.22225773083475886,0.26641885984781905,0.16863885236305598,1.070873342478281
0.22225773083475886,0.3357446198254836,0.16863885236305598,0.26641885984781905,3.7838946828517694
0.3357446198254836,0.32556228006113336,0.26641885984781905,0.2009469396128775,1.1645947289905518
0.32556228006113336,0.3357446198254836,0.2009469396128775,0.26641885984781905,3.694776772687482
0.3357446198254836,0.3055196198836347,0.26641885984781905,0.24265554996516628,1.270065075921909
0.3055196198836347,0.3357446198254836,0.24265554996516628,0.26641885984781905,2.9289575289575294
0.3357446198254836,0.29558157736564256,0.26641885984781905,0.2443371144450806,1.4766708701134932
0.29558157736564256,0.3357446198254836,0.2443371144450806,0.26641885984781905,2.213793103448276
0.3357446198254836,0.22351771786577818,0.26641885984781905,0.17151516545887716,1.0862708719851577
0.22351771786577818,0.3357446198254836,0.17151516545887716,0.26641885984781905,3.9189335254909023
0.3357446198254836,0.3293259948602546,0.26641885984781905,0.21094072415922085,1.1786612984398592
0.3293259948602546,0.3357446198254836,0.21094072415922085,0.26641885984781905,3.5045554508325476
